#x_pix y_pix magnitude 
5944.0 7086.0 21.295516609566636 
10376.0 839.0 24.231138850898493 
13432.0 13452.0 19.495926260612645 
12516.0 3166.0 20.91335022176117 
14941.0 21353.0 20.073005283957983 
3453.0 10234.0 24.858235504940865 
4679.0 7299.0 25.08468286789695 
6563.0 8285.0 23.366914539416918 
6950.0 19073.0 18.7244160835681 
3514.0 11669.0 20.586932680050356 
14674.0 15511.0 23.592132782663985 
9776.0 744.0 20.893307396889703 
12851.0 4589.0 18.004028852738394 
2151.0 19010.0 25.66711352768695 
19893.0 10123.0 18.591735859526562 
18033.0 6960.0 25.17086114298964 
5337.0 18574.0 23.34007755509095 
24560.0 17055.0 18.263565108301226 
16670.0 14752.0 22.303735298275743 
5074.0 9962.0 19.91304899879036 
11641.0 21550.0 21.36730620581706 
23921.0 12119.0 20.522698310443857 
8493.0 3897.0 19.631153131631276 
18701.0 1588.0 24.22131874186228 
13015.0 23220.0 19.341119243807587 
13857.0 20729.0 21.727286698425424 
3601.0 8983.0 19.41343319159256 
14488.0 13402.0 20.667801925053848 
7996.0 8095.0 18.256949584993258 
11467.0 17229.0 23.577369798986105 
14325.0 17095.0 24.581750423914364 
12062.0 6156.0 22.841118636947257 
13638.0 3211.0 23.577815601459314 
9968.0 17873.0 25.656624909309485 
16130.0 22116.0 20.068439670299686 
23544.0 8047.0 18.396972654677974 
323.0 12031.0 23.82030803293467 
26039.0 12757.0 25.762809037577696 
5509.0 11391.0 18.851786250557687 
10639.0 11966.0 18.30542950758346 
22889.0 9432.0 20.089394088906307 
16036.0 22520.0 20.116492852469783 
23626.0 12630.0 22.886042727243236 
7403.0 9214.0 20.29866966372246 
8518.0 3237.0 22.9155766312128 
21098.0 20948.0 22.307114655568313 
16755.0 20563.0 18.10331245505045 
21261.0 22102.0 18.331609450350225 
18210.0 4770.0 20.872867147796665 
22211.0 14428.0 23.813628378041262 
9814.0 16685.0 24.907875962412938 
14095.0 8800.0 19.923552176630857 
11783.0 6661.0 20.24817314892111 
14551.0 22966.0 18.413946340052057 
18088.0 3086.0 19.0232292598862 
16620.0 2235.0 18.747484859682842 
19158.0 11501.0 23.58241314224074 
23613.0 14628.0 24.98886633761737 
16999.0 3224.0 23.032307486841425 
7474.0 5941.0 25.329091809355617 
18172.0 15958.0 19.900061440973943 
9496.0 6428.0 19.802087309972997 
11436.0 17300.0 21.76090651074051 
16511.0 7628.0 21.361116686773084 
19357.0 13773.0 22.547862564547636 
19758.0 8703.0 24.622883231376193 
14632.0 9169.0 19.868544739102862 
7980.0 25732.0 24.982176215970664 
18730.0 7981.0 21.607169010567475 
10871.0 14294.0 18.87861217887075 
10806.0 5387.0 24.755803456028403 
15628.0 23526.0 20.070188406997286 
19034.0 12938.0 19.694871541385453 
22137.0 11214.0 18.528377741547736 
19386.0 7875.0 18.52663449921114 
6604.0 20145.0 22.704506517124937 
15944.0 21726.0 20.691169240343747 
8703.0 13057.0 25.83071022667 
15329.0 18991.0 19.667863754875643 
2212.0 16894.0 19.40446213013304 
13792.0 18709.0 23.16074167386828 
10372.0 18382.0 24.191315851666293 
16636.0 2532.0 25.87582247276281 
2698.0 10049.0 21.33393596063793 
16320.0 14784.0 18.438904596140663 
23278.0 16150.0 22.410389036331203 
18150.0 22925.0 20.42763535892187 
17793.0 2600.0 21.711438602674534 
15688.0 10936.0 19.589940388125356 
19926.0 20274.0 23.13798040242698 
8506.0 11983.0 20.28194184856951 
2165.0 9568.0 20.101805893645658 
19892.0 18498.0 19.72061425339405 
17658.0 24217.0 19.776344774079902 
19120.0 3939.0 20.02946946184896 
13779.0 16070.0 22.965681676789117 
15928.0 10786.0 23.66040125029752 
15679.0 8432.0 22.084162173558283 
16308.0 20143.0 22.09533767327268 
6998.0 17860.0 18.32524757078012 
16720.0 17899.0 19.920505844225 
4296.0 7455.0 21.21479395154453 
15436.0 2956.0 21.773329682332317 
8660.0 17862.0 20.166778117884714 
16793.0 24232.0 25.130301477113225 
3707.0 7342.0 21.43134323554753 
20431.0 9970.0 23.02038125659125 
20702.0 14067.0 21.17143274102713 
10699.0 5769.0 23.9797442270785 
17726.0 24648.0 18.188586891634895 
17973.0 25916.0 18.016721083224926 
12404.0 6756.0 25.32246647319915 
11913.0 3774.0 24.651278418004985 
15804.0 25296.0 23.81132268026292 
25018.0 7229.0 22.449942529048826 
24601.0 8294.0 20.951294985255313 
8406.0 16293.0 18.417133443648968 
14972.0 6007.0 19.72631445546235 
22739.0 21589.0 19.778036320786402 
7494.0 10123.0 19.71468196747978 
23762.0 16107.0 18.47482241921307 
11719.0 14415.0 23.662211402347477 
18930.0 16832.0 21.627479157991928 
6609.0 18016.0 19.143382928122183 
5086.0 6368.0 25.8069522169085 
2404.0 7045.0 24.756263140388903 
16569.0 13265.0 22.3239751654938 
6855.0 21835.0 23.283899142801587 
23461.0 8073.0 21.346458475650152 
13578.0 7198.0 23.032109474094618 
18876.0 11098.0 24.39159652603079 
10926.0 25525.0 25.21153081586064 
14821.0 24545.0 25.969038949253566 
18049.0 3910.0 25.753606729535356 
9552.0 22901.0 18.23193117713246 
13078.0 4608.0 18.097920562659787 
8315.0 25834.0 21.368378628390204 
13026.0 22893.0 21.35639963959884 
7781.0 22500.0 19.370723043035493 
11281.0 5641.0 19.21061282110646 
12157.0 20914.0 24.15539822803072 
14906.0 5878.0 24.418340569337996 
21992.0 15932.0 21.035276500689715 
21188.0 22006.0 20.80193587092091 
5987.0 11497.0 19.44158931292516 
15575.0 4462.0 21.16699255446313 
13793.0 25588.0 25.5614532990177 
15232.0 18136.0 21.7205350300425 
5019.0 16475.0 21.365615981896774 
3879.0 11961.0 25.29539562704302 
21847.0 18935.0 18.83674732770703 
2810.0 10067.0 23.272841449001355 
10399.0 23385.0 23.781905385573737 
18648.0 9287.0 24.32054567025663 
18371.0 23735.0 21.985590769656227 
20166.0 21578.0 19.073385512127896 
12982.0 20289.0 25.53764019262171 
9858.0 8568.0 19.548741930302498 
15261.0 13417.0 19.93636540533973 
22632.0 10900.0 18.979336386686786 
18679.0 519.0 21.59081341841104 
17296.0 19955.0 23.44568978072964 
7778.0 12431.0 23.768300717982147 
19539.0 3051.0 18.783422542652048 
20380.0 14050.0 21.139751960949642 
6603.0 6086.0 23.156871014625526 
9389.0 15007.0 24.310053338313917 
12702.0 16786.0 18.20614963631205 
9065.0 24110.0 19.30538246767103 
17735.0 21056.0 25.634692091654788 
3568.0 11287.0 24.678218424480267 
10527.0 21785.0 24.160483937471678 
4818.0 11090.0 24.108157616292466 
25442.0 17215.0 22.474468614682905 
4735.0 16467.0 23.861981887708325 
20651.0 14788.0 23.514445409773504 
3409.0 7811.0 20.573730473060277 
18605.0 17011.0 19.65361875271062 
15292.0 20924.0 20.778285903894105 
12021.0 12374.0 23.259662808448873 
7136.0 3418.0 22.327336957676593 
13279.0 25739.0 20.62061006024835 
12500.0 17171.0 23.325321553099542 
12022.0 16225.0 21.85353674275521 
15767.0 9819.0 21.394430163241374 
15991.0 3788.0 22.16613393615792 
8413.0 13062.0 19.59858231061513 
7506.0 395.0 22.796574763595853 
5344.0 14612.0 23.26441084295666 
17808.0 22896.0 19.471327351932622 
10235.0 24129.0 20.701995011040985 
9062.0 8287.0 24.821380220196495 
9942.0 8807.0 25.24327353784758 
6150.0 9191.0 19.11482179808521 
18500.0 20873.0 24.312928664189663 
7155.0 11930.0 22.9910067553094 
15181.0 6037.0 18.359682364922218 
10467.0 21454.0 24.71832703573655 
20960.0 13437.0 22.86900654227432 
20968.0 4132.0 25.64121970037253 
9890.0 7003.0 25.45151790501395 
9842.0 7444.0 20.849316143487556 
19028.0 18691.0 23.963051521023278 
17782.0 12071.0 18.077668329026377 
14232.0 18507.0 22.512182386579582 
8275.0 14016.0 20.639384723008078 
10471.0 22759.0 21.023693214789308 
20483.0 2861.0 23.623027813704546 
12524.0 25083.0 22.94798544562819 
15809.0 3822.0 18.150165194269107 
6106.0 3252.0 18.39550462339404 
9099.0 7505.0 21.68646413690213 
17157.0 2087.0 19.53721516412804 
9554.0 459.0 19.61042317816513 
11377.0 15376.0 18.571001987414842 
9381.0 18733.0 19.674489648822814 
10117.0 10123.0 23.659006374591605 
23226.0 19572.0 18.82007441469807 
11603.0 16062.0 25.87126803055843 
11106.0 8461.0 23.224003581216447 
6322.0 19748.0 25.470193943315188 
17654.0 10157.0 19.586478189728986 
21280.0 10242.0 19.702667918071747 
25018.0 8797.0 21.60536165995843 
3535.0 18860.0 25.54130155739858 
16294.0 25907.0 25.235907469300635 
25429.0 18452.0 24.921074563924194 
3624.0 21290.0 18.505276796796917 
17421.0 6183.0 21.19188459712362 
21330.0 4362.0 18.251822469372755 
13761.0 2928.0 18.09615813290909 
24312.0 7196.0 19.400894839284657 
24117.0 7288.0 19.527977784999837 
19710.0 18018.0 22.144368227026575 
11121.0 6119.0 23.736942385074244 
9818.0 17666.0 25.95897660408501 
18677.0 25028.0 23.70212202904992 
3211.0 18043.0 22.327431432659417 
21286.0 9272.0 19.31834306865203 
3996.0 8926.0 22.697889341554983 
7263.0 10534.0 25.79461095104786 
5399.0 21091.0 19.075380839253825 
1784.0 12510.0 23.266718778419204 
20710.0 20062.0 22.29621425332747 
8453.0 13211.0 25.054605410474792 
25989.0 12666.0 23.62691747940834 
24100.0 8193.0 24.494971212501973 
11953.0 9830.0 18.49415111120853 
12607.0 8924.0 18.377683664912897 
4012.0 18489.0 19.2550521867737 
11672.0 18380.0 21.440611279698366 
15420.0 5800.0 22.164214868960144 
17055.0 1318.0 22.040976971433512 
11866.0 12694.0 21.19419439669519 
20952.0 15877.0 22.842438179770753 
17875.0 21191.0 21.09501105955152 
16990.0 13725.0 23.422381193878685 
15603.0 11931.0 21.949682548163544 
6569.0 14658.0 18.37416482283279 
11613.0 15913.0 22.26817102062086 
23856.0 14788.0 19.299131675321515 
18914.0 2368.0 20.691215459466008 
12413.0 24946.0 19.852589270230226 
23295.0 6770.0 23.088977583845562 
15865.0 14008.0 19.440031319038226 
6533.0 13862.0 24.073648747801524 
4235.0 16386.0 23.9579776525719 
21545.0 18061.0 22.26000222546425 
10938.0 21804.0 18.800231088474845 
4620.0 9959.0 25.923033394818688 
23004.0 16326.0 25.13696694274865 
12047.0 18631.0 22.73015552126509 
9328.0 17307.0 25.20213241904769 
9674.0 6447.0 24.965895361220916 
1769.0 11493.0 24.887962913842294 
3522.0 20155.0 25.53456842252181 
3779.0 18020.0 19.27702095494324 
12737.0 12855.0 24.924405185209167 
7261.0 19587.0 24.50985784029647 
15017.0 19989.0 20.99147136289 
14204.0 15475.0 20.8148123519801 
12141.0 12788.0 21.512141005732826 
19427.0 3043.0 24.523427083550402 
13432.0 22104.0 18.350301202794235 
17374.0 13434.0 21.06104633868607 
12801.0 19786.0 19.122125934950024 
3921.0 14970.0 22.737117279162533 
21220.0 8298.0 22.108610362887184 
20264.0 19698.0 23.263570548871478 
11517.0 12254.0 23.81170733633593 
20730.0 3192.0 18.47235095346376 
14464.0 9855.0 21.026649247758655 
7289.0 14143.0 25.714738093230928 
1542.0 18325.0 24.18345172198652 
3750.0 12228.0 19.12212334765171 
14319.0 12543.0 19.106330170630685 
15243.0 8826.0 21.37883178683953 
12233.0 13037.0 25.96060764032258 
7161.0 14517.0 20.172549830185115 
8000.0 25766.0 22.565877827385414 
13345.0 3038.0 24.667040648249746 
9362.0 22720.0 19.785739454501968 
23968.0 14537.0 24.00348598049368 
5959.0 12408.0 24.385167475124597 
13558.0 21770.0 22.639500233853084 
2679.0 8342.0 18.866768840054117 
11816.0 16489.0 23.560029753311678 
14398.0 11293.0 19.07602544488996 
13134.0 11768.0 21.81372593442063 
20316.0 17157.0 22.54254761130754 
9655.0 10881.0 24.734261583977453 
17847.0 16277.0 24.792296574769274 
11454.0 18872.0 23.476067052692507 
9381.0 6600.0 20.388587491924213 
16162.0 23374.0 23.53981921499853 
10236.0 4957.0 23.338391348040275 
11663.0 3867.0 23.203892227030522 
23550.0 14725.0 21.98420988572157 
5663.0 6931.0 20.08943293628671 
14186.0 6200.0 18.55933839725029 
15147.0 7185.0 24.24802214244614 
15586.0 9714.0 22.882574205918566 
9143.0 6345.0 19.65415137888237 
5421.0 13809.0 19.250095125275053 
8888.0 5343.0 24.206538359917182 
5819.0 17440.0 19.383432283435656 
17287.0 20662.0 18.822761563695796 
10498.0 6407.0 23.977018319476485 
12709.0 9456.0 25.205863853390124 
6007.0 20508.0 24.244680143091312 
10254.0 19537.0 23.23279225558018 
10062.0 15130.0 19.61159056370414 
16887.0 15934.0 23.52145511853043 
9337.0 5249.0 19.69699895149491 
18133.0 804.0 24.146844474827187 
15820.0 7115.0 19.994596787931574 
11093.0 3836.0 18.63330350207408 
15049.0 7535.0 23.254768692817116 
17493.0 16138.0 21.082336172713738 
13353.0 13315.0 24.09603559686075 
8662.0 20427.0 24.288700465874896 
20703.0 3847.0 24.6827134805923 
18440.0 10823.0 18.01337968453063 
10016.0 15142.0 21.47946614575693 
24023.0 10911.0 21.300230341498846 
18296.0 24966.0 18.68972772276683 
25178.0 11686.0 25.333135425996765 
6275.0 14619.0 23.944361344895714 
6395.0 20240.0 21.261013033500177 
23600.0 15642.0 18.253613935218027 
10552.0 5475.0 20.098449369023285 
1743.0 9417.0 19.527556985909452 
12054.0 10083.0 22.267211935987184 
8110.0 16878.0 21.342836609991657 
5236.0 7823.0 19.83673897109799 
10073.0 24200.0 23.340197780674266 
17116.0 20763.0 24.02878232177461 
14342.0 6464.0 23.668246312558008 
25312.0 8437.0 23.149785656099763 
22048.0 18843.0 18.624625918272635 
22337.0 21037.0 21.17379917483192 
18221.0 10814.0 24.700992289971243 
11445.0 9860.0 19.10577212217194 
14272.0 25062.0 21.417672319777516 
16337.0 4048.0 20.137008466529412 
16454.0 1896.0 21.345499645337426 
23943.0 10127.0 19.41337689417859 
19861.0 6345.0 21.446372689783708 
5944.0 12463.0 22.731122609778836 
24530.0 8361.0 25.685000895186807 
10901.0 10427.0 24.60517594220405 
6963.0 16308.0 21.550729186676616 
7188.0 11954.0 23.131706235166256 
15622.0 22196.0 21.875710874349448 
10835.0 6105.0 21.833452731224014 
17860.0 8784.0 18.405542875409797 
13888.0 9431.0 20.34926045785636 
19687.0 22824.0 20.453639922434544 
7001.0 3599.0 21.427991029366282 
4442.0 14358.0 18.090986870514342 
11062.0 23954.0 22.77517990987984 
20948.0 5524.0 25.325223380950494 
24576.0 12902.0 22.133599986029832 
2815.0 9592.0 19.63933451842404 
24306.0 10864.0 21.468323640163657 
10389.0 7799.0 22.709904649272154 
16095.0 10755.0 24.374452259355067 
7554.0 19965.0 19.286532216754246 
11555.0 25845.0 20.187295977927654 
3889.0 19519.0 25.31552767743959 
7686.0 18072.0 25.954967050057654 
11708.0 14829.0 20.72053873523359 
8754.0 5796.0 19.17071779771301 
10139.0 24958.0 25.417088590523136 
19147.0 5160.0 25.66314817166197 
13076.0 9644.0 23.101277450987983 
17509.0 13174.0 19.923810315736077 
10808.0 21648.0 20.17249087516028 
6433.0 18688.0 21.435976601698588 
21747.0 16394.0 19.23010316689962 
13649.0 19362.0 19.78352850663619 
21569.0 20061.0 21.180964032301915 
19508.0 7632.0 25.849376528233503 
1277.0 11518.0 25.264241191341895 
18123.0 12354.0 19.638662063610997 
10467.0 1868.0 24.383601316626464 
3057.0 16847.0 21.547195666929213 
21944.0 7736.0 22.97041834013147 
6499.0 9742.0 23.842303158458225 
7436.0 24207.0 25.648625892673756 
890.0 13018.0 23.7314635414179 
4385.0 6169.0 23.786869026245178 
15285.0 16853.0 23.284457359078797 
16003.0 25162.0 25.95880997738233 
5629.0 12309.0 20.105900767970347 
22704.0 5084.0 22.95673112683778 
2895.0 9953.0 25.32716895916283 
10003.0 9817.0 21.41305269216931 
21006.0 15205.0 18.3484128328245 
22986.0 16160.0 22.555144643761665 
24905.0 7224.0 18.38406958552033 
12088.0 5214.0 25.792341184398786 
14249.0 6962.0 20.963693617083557 
15243.0 3475.0 22.19863955140822 
15785.0 2702.0 20.71553512704736 
21827.0 6234.0 23.449095226764257 
14127.0 11671.0 24.70387749225519 
19251.0 10214.0 24.219512089481242 
18451.0 14197.0 21.541682238022837 
20247.0 19498.0 21.044917707869402 
21112.0 5628.0 18.987537689550173 
7770.0 2274.0 21.87047592334224 
20329.0 3834.0 24.289980038941934 
4209.0 14971.0 22.882717812889297 
16574.0 15848.0 21.74594127647068 
20073.0 5959.0 23.257493006110266 
26327.0 12167.0 24.452679710450244 
11119.0 23620.0 22.184636031174175 
22710.0 13208.0 25.549609616997003 
11444.0 25986.0 20.777003928877196 
22385.0 8258.0 20.7112485699592 
5457.0 8928.0 24.449426643768152 
11300.0 21008.0 19.173728867543602 
15049.0 23982.0 20.978537396861654 
5777.0 22618.0 21.534221709552472 
18384.0 7311.0 19.202883085448136 
18646.0 17035.0 19.34058951369404 
4783.0 8619.0 20.602502589445447 
18382.0 19841.0 19.038263606350714 
2384.0 9933.0 19.369741635353847 
22314.0 14740.0 25.5214530658737 
16151.0 21425.0 24.566127332832348 
18702.0 21075.0 23.91062455316825 
8583.0 2464.0 24.28123854521853 
11136.0 18303.0 18.516274049139582 
12775.0 19899.0 24.947263241077273 
14267.0 14136.0 21.54989246903707 
18319.0 14099.0 23.56076538453101 
18499.0 9725.0 22.121511416236523 
6219.0 23057.0 23.075702308502777 
11974.0 21678.0 24.62110628463893 
15835.0 18723.0 18.967890271895385 
4944.0 18722.0 21.622351999079385 
17639.0 7405.0 22.397112668710953 
10991.0 8899.0 24.55097938357426 
2705.0 12324.0 24.669623023045524 
17685.0 632.0 21.2158778251042 
24602.0 11859.0 23.454529611220934 
8732.0 2220.0 23.664738717183557 
13185.0 22929.0 21.410273581702207 
10526.0 22110.0 18.35394005110911 
4061.0 7233.0 25.69633593002845 
20959.0 11405.0 21.881368395404657 
6489.0 19231.0 19.169986457550564 
8467.0 9140.0 18.888574942086677 
24916.0 16879.0 25.605236137679505 
12535.0 24659.0 20.29258039104989 
12244.0 21581.0 19.486408803044796 
20837.0 20696.0 25.024880777129678 
19842.0 15084.0 23.015685736250127 
21860.0 7238.0 20.569527316803256 
15089.0 22898.0 25.28962021484922 
18831.0 14337.0 25.97311269364671 
25303.0 10023.0 19.680221135134733 
15421.0 7438.0 24.122868094276505 
10012.0 3498.0 24.547082744604086 
11550.0 23341.0 24.371235047792812 
4040.0 4844.0 25.86379904561856 
16051.0 15450.0 25.55710785014417 
18905.0 9584.0 18.90424191818632 
17009.0 20633.0 22.69382430560327 
12765.0 17341.0 18.503003943606664 
8391.0 5800.0 23.684440348766795 
11321.0 10989.0 25.959980939962396 
25457.0 7358.0 22.607163137043468 
10580.0 3918.0 21.808822622939 
19082.0 9849.0 18.92731178474729 
6779.0 20628.0 25.81866809212578 
24297.0 9047.0 19.255828277949547 
17340.0 12760.0 22.154909444788935 
8145.0 20845.0 22.675182455569413 
18609.0 9575.0 22.942929015791748 
12372.0 9624.0 22.880004429773987 
15070.0 18034.0 20.83401604097552 
4595.0 9114.0 18.528736891156726 
15182.0 4793.0 21.800049840320327 
15539.0 13664.0 22.45115017823898 
22963.0 14604.0 25.552490158025474 
21543.0 20146.0 21.74292291785824 
11065.0 14050.0 23.39576644008269 
3136.0 11540.0 18.198488512304067 
13320.0 13916.0 19.714880133268743 
20684.0 3776.0 23.982558253304248 
21715.0 21854.0 23.723761560747313 
22614.0 17786.0 21.08631032824227 
14404.0 7127.0 22.612976732062847 
20295.0 13707.0 19.90905873431814 
25156.0 7663.0 19.653416655630082 
16741.0 22791.0 20.63183148372772 
15939.0 16545.0 23.525972799637746 
17155.0 9404.0 18.94987325235013 
9624.0 17520.0 23.720852519449032 
9754.0 13785.0 20.487227411937326 
18544.0 21596.0 23.2056120904561 
8170.0 11605.0 25.12983761674102 
22540.0 13671.0 23.575796654275052 
17561.0 20971.0 24.987479507505814 
7515.0 18742.0 18.688661182349882 
24722.0 9509.0 23.3107308258436 
20363.0 4119.0 18.627782306897867 
5583.0 19736.0 18.576260552725117 
15006.0 5282.0 22.10635269390035 
9609.0 24181.0 19.94751679400806 
10975.0 25215.0 20.80527657532953 
21364.0 23695.0 25.74425203296321 
6055.0 12189.0 24.026108880888376 
24810.0 15838.0 19.52679510385154 
9373.0 11928.0 20.945544807557 
10228.0 19791.0 20.212290446235155 
21462.0 17136.0 22.802418937336526 
7338.0 13677.0 23.531666046078456 
19053.0 22091.0 21.263877131291924 
10057.0 5543.0 18.397403917920247 
21753.0 6658.0 18.62101738674386 
7875.0 8931.0 19.167760482101546 
9077.0 21876.0 19.696959561990774 
2006.0 18698.0 19.797852160892052 
24312.0 14927.0 24.445348917167866 
13859.0 25532.0 18.046525560646757 
22572.0 5332.0 18.039339849165003 
2519.0 8420.0 19.77259672413359 
1704.0 12816.0 25.176548762966945 
26387.0 14119.0 19.374204894390694 
3248.0 17873.0 19.215708140290626 
7910.0 18904.0 24.01617312924098 
21510.0 20224.0 21.41445484635176 
16234.0 8002.0 21.96498075288946 
5686.0 8213.0 19.43898893277111 
20657.0 9928.0 20.776431875544176 
11789.0 11438.0 21.244499404637832 
13478.0 19823.0 23.84585861753324 
12819.0 19082.0 18.540330371105917 
2114.0 10131.0 22.194954970704487 
9249.0 6958.0 19.43723002355602 
10414.0 8408.0 22.52389927814344 
13828.0 17766.0 24.745317858019312 
14752.0 19022.0 23.034897601813185 
13716.0 25208.0 18.09730022510452 
14568.0 11097.0 20.289724573275258 
15967.0 8769.0 21.652663760623984 
23139.0 21281.0 20.891471773235043 
20869.0 10154.0 21.622384275100117 
18936.0 14797.0 23.15307373679294 
19049.0 15711.0 25.775939565243167 
3880.0 6034.0 20.68214846609301 
12798.0 21623.0 20.147197383339844 
14188.0 18037.0 22.81108247385721 
23210.0 19559.0 23.47646713143069 
23448.0 14114.0 21.764613311024398 
12427.0 11770.0 19.837448805020326 
16375.0 9423.0 22.896474944219527 
11631.0 12320.0 22.91191176811293 
3809.0 15238.0 18.569441600932322 
6091.0 19954.0 25.022092657554726 
12754.0 17233.0 19.655129810840695 
10996.0 3435.0 23.233599962103746 
19437.0 8168.0 24.278853488198674 
11645.0 8857.0 20.343844866272917 
7197.0 20994.0 22.457579152692176 
20925.0 8315.0 25.45669583810206 
24365.0 13213.0 20.532679277968832 
8322.0 23275.0 22.614316230308958 
20538.0 4327.0 18.168448827354286 
6528.0 4901.0 22.354514856603313 
12825.0 25091.0 18.063145793839386 
22325.0 14831.0 23.28459620349438 
4050.0 13039.0 23.261565260095928 
10005.0 2415.0 24.72340816095122 
12255.0 10710.0 21.16998130624258 
6088.0 8049.0 25.04098866994648 
22421.0 15548.0 24.211923421610226 
20524.0 23691.0 23.15003848922641 
5016.0 11650.0 25.952820768849033 
5715.0 17085.0 19.09515027787984 
22814.0 17546.0 20.40332504107895 
17843.0 3960.0 19.911013137244918 
7208.0 20195.0 23.39286694263907 
8989.0 14792.0 22.982738622409915 
15818.0 7167.0 24.5001843368619 
9645.0 11893.0 18.62192485971761 
19475.0 15895.0 24.732314697183245 
8575.0 24771.0 19.03883356528571 
17123.0 6959.0 21.5984201349274 
17173.0 12316.0 18.071962346799914 
1807.0 7805.0 18.87089967598911 
8206.0 21205.0 20.854368305457243 
4376.0 13765.0 25.617615354404716 
19662.0 4709.0 24.73111704115497 
24988.0 14187.0 24.33588450321213 
6324.0 13903.0 21.550657600148924 
17859.0 12927.0 18.70738104190173 
11809.0 12347.0 21.20153322782145 
21788.0 20340.0 23.83541664523382 
4363.0 10809.0 23.28821561436991 
17340.0 12586.0 24.653868589554612 
5564.0 17432.0 18.240769499094355 
17214.0 18277.0 24.77022008161133 
4039.0 19710.0 23.83454103793374 
9809.0 24298.0 18.008640973950584 
23329.0 13424.0 18.855226150802377 
3698.0 6319.0 21.453387444312828 
13927.0 7021.0 23.972171365938728 
9255.0 23093.0 25.918386556632257 
8996.0 7111.0 22.061150641253857 
11252.0 14849.0 22.439158073730358 
13025.0 8162.0 19.475526763712928 
9656.0 10962.0 25.886832506470682 
13561.0 13691.0 25.420259853295942 
17517.0 25688.0 25.70098110881849 
16596.0 10343.0 18.934367580178566 
19017.0 6658.0 21.349174982652006 
13717.0 11717.0 25.756526399305997 
6348.0 3646.0 23.136045510806277 
13542.0 15654.0 25.80893545036121 
12576.0 4104.0 20.87781956709535 
23154.0 19654.0 22.66807161066911 
9162.0 7775.0 19.35534928386574 
13154.0 7707.0 25.036894947592515 
3616.0 10262.0 21.298309895953256 
20173.0 7000.0 18.399046012957008 
18957.0 15165.0 19.75816007123544 
16229.0 23024.0 20.878645404331635 
14382.0 15625.0 20.34026270554573 
20668.0 15602.0 22.086953283537486 
12432.0 3658.0 20.38935272042515 
11809.0 7274.0 19.460197003327238 
25178.0 11023.0 21.414324036578595 
10056.0 4363.0 20.475387198863903 
20892.0 16945.0 21.303407889593835 
14379.0 2908.0 22.52441393926707 
16421.0 16432.0 18.982414057326174 
2052.0 11747.0 20.634795275236332 
10533.0 7366.0 24.743099519116136 
11084.0 20250.0 23.839540231089163 
16153.0 7311.0 21.184900009389622 
10787.0 21821.0 18.271246324861902 
10638.0 12168.0 22.562918055986913 
23798.0 11873.0 18.878241438110557 
24602.0 18926.0 23.89951511767108 
3424.0 10177.0 19.91700997817106 
5038.0 19290.0 23.102929018362484 
19067.0 25535.0 18.395925849436306 
25382.0 18627.0 19.15716719440958 
12726.0 14220.0 19.655959234525355 
6546.0 3832.0 22.757864881728747 
13410.0 12163.0 18.820463713424175 
18502.0 1616.0 25.008731946015054 
6285.0 5616.0 21.154373097483948 
9793.0 24710.0 20.23795045321911 
6276.0 4471.0 25.028320446279736 
21657.0 20850.0 21.715872559786177 
9743.0 13768.0 22.35264255840407 
17726.0 9206.0 19.370909562740373 
21683.0 10283.0 24.55659052584763 
7348.0 20129.0 19.6536341964765 
24665.0 18537.0 24.16383718725988 
17291.0 19252.0 20.722638404225695 
21790.0 20724.0 19.393420612364448 
10102.0 12557.0 25.780993959743846 
19415.0 10001.0 23.254698947745986 
8168.0 24104.0 25.298859913656074 
11288.0 16810.0 24.855982317088774 
7585.0 1675.0 18.99524530311802 
5818.0 6630.0 21.4316822933623 
15782.0 18475.0 18.89942125096512 
7708.0 9158.0 19.568409218254157 
19102.0 25391.0 24.368510235474687 
15696.0 8550.0 19.898312464608846 
13337.0 23147.0 22.676289623617205 
16544.0 10208.0 21.168140068261682 
17323.0 8829.0 22.090960390481044 
7150.0 3858.0 24.253614644543436 
14605.0 21471.0 22.865427727600892 
14513.0 17337.0 21.925902837095432 
14572.0 10386.0 23.947970272305025 
4302.0 6852.0 23.59190584396696 
7575.0 24589.0 23.41592907813276 
9047.0 23460.0 25.997996892804554 
14560.0 23848.0 23.659592736897842 
7700.0 12269.0 22.56506109133216 
11307.0 7607.0 24.864309253151617 
20819.0 6041.0 25.19738188014996 
13245.0 6899.0 20.07733386241864 
10229.0 6595.0 21.98973415047255 
3847.0 14307.0 18.97359019376675 
5780.0 16296.0 24.89706975946822 
5388.0 15100.0 22.476169829066585 
16645.0 1113.0 25.836867882374854 
13481.0 11073.0 24.25901684714931 
5160.0 17045.0 20.492655444871254 
18590.0 11829.0 22.562855852864466 
17054.0 12683.0 24.76882378072947 
15521.0 16926.0 19.80630564382185 
11111.0 8657.0 22.527772286891267 
7226.0 18563.0 20.56582660524711 
25712.0 12019.0 20.19664848481035 
13961.0 24919.0 25.871315472802983 
12612.0 13797.0 24.227820399587472 
6817.0 12039.0 18.799527777743172 
3875.0 5808.0 19.192678320944193 
15800.0 15579.0 20.461494152269236 
24714.0 19479.0 19.828580728683008 
16731.0 22323.0 25.126264992924057 
11927.0 3929.0 20.2133331225428 
11857.0 18806.0 20.612241787124972 
19170.0 3971.0 19.524785830210604 
